0,541.13817,3,1962.209115
1,123.739512,0,1324.248931
2,0,1,1328.271481
2,4.233101,2,1328.271481
2,7.10E-05,3,1328.271481
3,0,1,1316.563137
3,4.752029,2,1316.563137
3,9.00E-05,3,1316.563137
3,59.370389,4,1316.563137
4,0,1,1316.788015
4,7.442542,2,1316.788015
4,961.32022,3,1316.788015
5,0,1,1276.21757
5,13.966941,2,1276.21757
5,0.000107,3,1276.21757
5,68.608715,4,1276.21757
6,0,1,1320.183531
6,7.844998,2,1320.183531
6,575.656791,3,1320.183531
7,0,1,1510.633433
7,7.194928,2,1510.633433
7,5.40E-05,3,1510.633433
8,0,1,1331.144554
8,9.625817,2,1331.144554
8,8.922007,3,1331.144554
9,0,1,1319.047878
9,7.740155,2,1319.047878
9,1182.308416,3,1319.047878
10,0,1,1314.32387
10,10.964302,2,1314.32387
10,18.790293,3,1314.32387
11,0,1,1330.734916
11,10.26101,2,1330.734916
11,4.20E-05,3,1330.734916
12,0,1,1314.397386
12,3.634744,2,1314.397386
12,7.20E-05,3,1314.397386
12,7.772738,4,1314.397386
13,0,1,1317.871757
13,14.865297,2,1317.871757
13,3.90E-05,3,1317.871757
14,0,1,1315.331684
14,6.857541,2,1315.331684
14,7.40E-05,3,1315.331684
14,8.953258,4,1315.331684
15,0,1,1334.857945
15,5.9995,2,1334.857945
15,5.40E-05,3,1334.857945
16,0,1,1343.929325
16,6.688063,2,1343.929325
16,4.90E-05,3,1343.929325
17,12.196881,0,1323.331312
17,0,1,1323.331312
17,3.812274,2,1323.331312
17,299.791857,3,1323.331312
18,0,1,1323.004125
18,8.726037,2,1323.004125
18,3.90E-05,3,1323.004125
19,0,1,1593.657908
19,8.212749,2,1593.657908
19,3.90E-05,3,1593.657908
20,0,1,1325.384945
20,2.670665,2,1325.384945
20,474.676644,3,1325.384945
21,0,1,1335.265541
21,15.637458,2,1335.265541
21,4.00E-05,3,1335.265541
22,0,1,1395.978444
23,0,1,1285.217635
23,6.881301,2,1285.217635
23,0.000101,3,1285.217635
23,12.575332,4,1285.217635
24,0,1,2434.999301
24,2.145808,2,2434.999301
24,5.90E-05,3,2434.999301
25,0,1,1262.327966
25,7.10401,2,1262.327966
25,8.840572,3,1262.327966
25,14.859776,4,1262.327966
26,0,1,1319.863465
26,5.537805,2,1319.863465
26,1117.055102,3,1319.863465
27,0,1,1317.338041
27,10.479381,2,1317.338041
27,1172.977412,3,1317.338041
28,0,1,1317.451716
28,9.639729,2,1317.451716
28,1172.841644,3,1317.451716
29,0,1,1320.037791
29,8.489842,2,1320.037791
29,1104.161865,3,1320.037791
30,0,1,1212.300013
30,8.479869,2,1212.300013
30,0.000103,3,1212.300013
30,6.69522,4,1212.300013
31,0,1,1393.149047
31,9.034358,2,1393.149047
31,4.50E-05,3,1393.149047
32,0,1,1336.603136
32,4.758883,2,1336.603136
32,5.50E-05,3,1336.603136
33,0,1,1321.081905
33,7.209565,2,1321.081905
33,1130.969681,3,1321.081905
34,0,1,1320.094271
34,6.899968,2,1320.094271
34,909.951703,3,1320.094271
35,0,1,1303.859671
35,11.878703,2,1303.859671
35,0.000106,3,1303.859671
35,15.474542,4,1303.859671
36,0,1,1319.27734
36,3.914495,2,1319.27734
36,259.961052,3,1319.27734
36,13.640494,4,1319.27734
37,0,1,1316.374612
37,9.649114,2,1316.374612
37,1162.414953,3,1316.374612
38,0,1,1324.963538
38,328.222609,3,1324.963538
39,0,1,1315.446299
39,8.545722,2,1315.446299
39,1175.385307,3,1315.446299
40,0,1,1338.565425
40,1.982733,2,1338.565425
40,5.00E-05,3,1338.565425
41,0,1,1341.74276
41,1.910687,2,1341.74276
41,1104.073446,3,1341.74276
42,0,1,2183.464821
42,2.269512,2,2183.464821
42,297.552207,3,2183.464821
43,0,1,1304.13696
43,15.446935,2,1304.13696
43,571.636938,3,1304.13696
43,22.895756,4,1304.13696
44,0,1,1314.285928
44,8.627401,2,1314.285928
44,20.784971,3,1314.285928
44,5.795522,4,1314.285928
45,0,1,1324.263361
45,8.76774,2,1324.263361
45,7.558629,3,1324.263361
46,0,1,1317.603643
46,11.058129,2,1317.603643
46,1138.400661,3,1317.603643
47,0,1,1369.411962
47,3.190523,2,1369.411962
47,22.353917,3,1369.411962
48,0,1,1319.236141
48,18.590865,2,1319.236141
48,30.475085,3,1319.236141
49,0,1,1391.55104
49,5.529962,2,1391.55104
49,13.759706,3,1391.55104
50,0,1,1365.696169
50,1.996211,2,1365.696169
50,6.10E-05,3,1365.696169
51,0,1,1320.510328
51,6.38977,2,1320.510328
51,1175.401692,3,1320.510328
52,0,1,1324.069904
52,9.159772,2,1324.069904
52,4.80E-05,3,1324.069904
53,0,1,1465.971275
53,1.546855,2,1465.971275
53,5.20E-05,3,1465.971275
54,0,1,1317.24646
54,15.154368,2,1317.24646
54,4.50E-05,3,1317.24646
55,0,1,1322.037789
56,0,1,1317.276919
56,9.099176,2,1317.276919
56,503.631985,3,1317.276919
57,0,1,1316.296171
57,20.772112,2,1316.296171
57,54.853819,3,1316.296171
58,0,1,1315.674023
58,3.835235,2,1315.674023
58,6.50E-05,3,1315.674023
58,3.523021,4,1315.674023
59,0,1,1339.207853
59,11.084076,2,1339.207853
59,167.883238,3,1339.207853
60,0,1,1337.294481
60,14.979746,2,1337.294481
60,5.30E-05,3,1337.294481
61,0,1,1315.521162
61,5.665541,2,1315.521162
61,7.00E-05,3,1315.521162
61,10.742211,4,1315.521162
62,0,1,1314.634444
62,11.749604,2,1314.634444
62,1160.723887,3,1314.634444
63,0,1,1315.228207
63,10.142343,2,1315.228207
63,1182.464259,3,1315.228207
64,0,1,1320.566087
64,3.483014,2,1320.566087
64,1185.022975,3,1320.566087
65,0,1,1346.714749
65,28.811382,2,1346.714749
65,5.30E-05,3,1346.714749
66,0,1,1315.870866
66,8.069772,2,1315.870866
66,1191.775615,3,1315.870866
67,0,1,1317.058594
67,8.732008,2,1317.058594
67,507.043726,3,1317.058594
68,0,1,1319.01945
68,8.762856,2,1319.01945
68,1185.335584,3,1319.01945
69,0,1,1399.633594
69,19.862527,2,1399.633594
69,4.70E-05,3,1399.633594
70,0,1,1314.649695
70,6.902553,2,1314.649695
70,7.60E-05,3,1314.649695
70,10.820527,4,1314.649695
71,0,1,1210.526706
71,3.599399,2,1210.526706
71,0.000566,3,1210.526706
71,13.22367,4,1210.526706
72,0,1,1355.793009
72,14.478011,2,1355.793009
72,5.80E-05,3,1355.793009
73,0,1,1315.259097
73,11.254886,2,1315.259097
73,1175.108402,3,1315.259097
74,0,1,1346.79854
74,16.954819,2,1346.79854
74,7.00E-05,3,1346.79854
75,0,1,1314.428406
75,10.917178,2,1314.428406
75,1182.301969,3,1314.428406
76,0,1,1316.316115
76,9.53475,2,1316.316115
76,872.115637,3,1316.316115
77,0,1,1316.791451
77,16.160014,2,1316.791451
77,6.00E-05,3,1316.791451
78,0,1,1316.69404
78,10.935799,2,1316.69404
78,1163.514323,3,1316.69404
79,0,1,1321.94531
79,4.371006,2,1321.94531
79,1114.402107,3,1321.94531
80,0,1,1321.903782
80,5.508691,2,1321.903782
80,611.634908,3,1321.903782
81,0,1,2111.716183
81,18.504186,2,2111.716183
81,4.40E-05,3,2111.716183
82,0,1,1317.663951
82,8.777097,2,1317.663951
82,1187.466867,3,1317.663951
83,0,1,1408.776737
83,2.272259,2,1408.776737
83,3.80E-05,3,1408.776737
84,0,1,1469.032945
84,2.414996,2,1469.032945
84,6.60E-05,3,1469.032945
85,0,1,1315.283182
85,4.277451,2,1315.283182
85,8.90E-05,3,1315.283182
85,7.111513,4,1315.283182
86,0,1,1345.627239
86,3.516685,2,1345.627239
86,5.80E-05,3,1345.627239
87,0,1,1329.703605
87,9.042481,2,1329.703605
87,72.995615,3,1329.703605
88,0,1,1314.451204
88,4.410975,2,1314.451204
88,8.90E-05,3,1314.451204
88,7.027701,4,1314.451204
89,0,1,1431.166054
89,3.082061,2,1431.166054
89,5.20E-05,3,1431.166054
90,0,1,1338.303962
90,11.179722,2,1338.303962
90,4.30E-05,3,1338.303962
91,0,1,1315.467255
91,4.374552,2,1315.467255
91,8.30E-05,3,1315.467255
91,7.403518,4,1315.467255
92,0,1,1317.39995
92,11.320513,2,1317.39995
92,1163.253944,3,1317.39995
93,0,1,1314.393336
93,8.053772,2,1314.393336
93,7.80E-05,3,1314.393336
93,4.468444,4,1314.393336
94,0,1,1524.820667
94,15.477884,2,1524.820667
94,5.60E-05,3,1524.820667
95,0,1,1316.042724
95,8.97815,2,1316.042724
95,1148.340424,3,1316.042724
96,0,1,1322.042091
96,5.003407,2,1322.042091
96,1174.508755,3,1322.042091
97,0,1,1314.026206
97,4.172544,2,1314.026206
97,7.20E-05,3,1314.026206
97,11.257693,4,1314.026206
98,0,1,1509.117129
98,7.907021,2,1509.117129
98,19.470279,3,1509.117129
99,0,1,1316.033309
99,3.66207,2,1316.033309
99,8.60E-05,3,1316.033309
99,7.932761,4,1316.033309
100,0,1,1317.739623
100,4.700457,2,1317.739623
100,9.00E-05,3,1317.739623
100,8.294572,4,1317.739623
101,0,1,1331.953722
101,8.76499,2,1331.953722
101,4.30E-05,3,1331.953722
102,0,1,1317.723518
103,0,1,1334.075127
103,6.119941,2,1334.075127
103,5.40E-05,3,1334.075127
104,0,1,1551.142393
105,0,1,1319.491543
105,12.15766,2,1319.491543
105,159.017605,3,1319.491543
106,0,1,1318.556856
106,4.609824,2,1318.556856
106,429.953771,3,1318.556856
106,24.076639,4,1318.556856
107,0,1,1328.396561
107,8.256606,2,1328.396561
107,7.30E-05,3,1328.396561
108,0,1,1315.959907
108,5.220378,2,1315.959907
108,9.20E-05,3,1315.959907
108,8.075065,4,1315.959907
109,0,1,1324.595959
109,7.772943,2,1324.595959
109,3.50E-05,3,1324.595959
110,0,1,1316.012493
110,8.397713,2,1316.012493
110,1172.887138,3,1316.012493
111,0,1,1314.815045
111,4.028824,2,1314.815045
111,8.40E-05,3,1314.815045
111,5.344408,4,1314.815045
112,0,1,1315.596167
112,4.844209,2,1315.596167
112,149.862004,3,1315.596167
112,22.217764,4,1315.596167
113,0,1,1604.249517
113,4.215279,2,1604.249517
113,6.90E-05,3,1604.249517
114,0,1,1319.18093
114,7.764772,2,1319.18093
114,1175.745649,3,1319.18093
115,0,1,1315.261267
115,11.075776,2,1315.261267
115,762.825927,3,1315.261267
116,0,1,1347.602653
116,13.440131,2,1347.602653
116,5.50E-05,3,1347.602653
117,0,1,1322.833585
117,9.522101,2,1322.833585
117,7.30E-05,3,1322.833585
118,0,1,1315.455503
118,12.009488,2,1315.455503
118,1182.585114,3,1315.455503
119,0,1,1339.528157
119,9.676909,2,1339.528157
119,5.70E-05,3,1339.528157
120,0,1,1317.027794
120,6.254815,2,1317.027794
120,291.516962,3,1317.027794
120,21.319073,4,1317.027794
121,0,1,1359.173043
121,6.152396,2,1359.173043
121,5.20E-05,3,1359.173043
122,11.794228,0,1321.582155
122,0,1,1321.582155
122,6.674217,2,1321.582155
122,860.255731,3,1321.582155
123,0,1,1335.667353
123,9.957971,2,1335.667353
123,12.289369,3,1335.667353
124,0,1,1322.614917
124,3.833944,2,1322.614917
124,363.916517,3,1322.614917
125,0,1,1315.984398
125,9.467723,2,1315.984398
125,1165.909008,3,1315.984398
126,0,1,1322.277041
126,7.406607,2,1322.277041
126,5.70E-05,3,1322.277041
127,0,1,1315.916841
127,6.89538,2,1315.916841
127,7.00E-05,3,1315.916841
127,11.778381,4,1315.916841
128,0,1,1316.585004
128,9.099975,2,1316.585004
128,1162.839577,3,1316.585004
129,0,1,1315.241586
129,7.19149,2,1315.241586
129,8.40E-05,3,1315.241586
129,3.217296,4,1315.241586
130,0,1,1316.288719
130,9.214471,2,1316.288719
130,1164.64121,3,1316.288719
131,0,1,1315.828691
131,9.226174,2,1315.828691
131,121.040392,3,1315.828691
132,0,1,1380.980526
132,13.957788,2,1380.980526
132,4.70E-05,3,1380.980526
133,0,1,1305.033228
133,13.946048,2,1305.033228
133,9.10E-05,3,1305.033228
133,13.676866,4,1305.033228
134,0,1,1337.952442
134,2.88475,2,1337.952442
134,5.20E-05,3,1337.952442
135,0,1,1210.414661
135,5.432078,2,1210.414661
135,0.000529,3,1210.414661
135,12.694821,4,1210.414661
136,0,1,1315.819526
136,4.454372,2,1315.819526
136,6.60E-05,3,1315.819526
136,6.867978,4,1315.819526
137,0,1,1318.895447
137,9.588453,2,1318.895447
137,1166.708264,3,1318.895447
138,0,1,1318.131572
138,9.230965,2,1318.131572
138,221.953427,3,1318.131572
139,0,1,1328.924794
140,0,1,1321.36921
140,7.277493,2,1321.36921
140,1067.600936,3,1321.36921
141,0,1,1317.248419
141,6.979136,2,1317.248419
141,1178.222322,3,1317.248419
142,0,1,1315.891405
142,8.935173,2,1315.891405
142,1186.273307,3,1315.891405
143,0,1,1314.926556
143,4.447127,2,1314.926556
143,7.00E-05,3,1314.926556
143,6.28893,4,1314.926556
144,0,1,1315.658823
144,10.885473,2,1315.658823
144,62.416023,3,1315.658823
145,0,1,1319.28524
145,4.842254,2,1319.28524
145,1170.247067,3,1319.28524
146,0,1,1314.689766
146,13.538894,2,1314.689766
146,1183.72983,3,1314.689766
147,0,1,1316.666613
147,8.799405,2,1316.666613
147,646.998642,3,1316.666613
148,0,1,1317.562504
148,10.427671,2,1317.562504
148,1187.599441,3,1317.562504
149,0,1,1428.86684
149,8.102583,2,1428.86684
149,4.80E-05,3,1428.86684
150,0,1,1314.74467
150,6.353461,2,1314.74467
150,6.90E-05,3,1314.74467
150,6.294876,4,1314.74467
151,0,1,1317.014751
151,2.875233,2,1317.014751
151,5.090457,3,1317.014751
151,4.268789,4,1317.014751
152,0,1,1326.972374
152,11.360239,2,1326.972374
152,3.90E-05,3,1326.972374
153,0,1,1319.231223
153,8.716741,2,1319.231223
153,1151.723758,3,1319.231223
154,0,1,1314.944536
154,10.13701,2,1314.944536
154,1184.355765,3,1314.944536
155,0,1,1326.007708
155,9.701752,2,1326.007708
155,5.00E-05,3,1326.007708
156,0,1,1258.54795
156,23.369354,2,1258.54795
156,0.000105,3,1258.54795
157,0,1,1295.997957
157,7.151947,2,1295.997957
157,6.20E-05,3,1295.997957
157,15.1398,4,1295.997957
158,0,1,1314.509851
158,11.21749,2,1314.509851
158,1186.05129,3,1314.509851
159,0,1,1333.468925
159,10.257169,2,1333.468925
159,4.40E-05,3,1333.468925
160,0,1,1326.087453
160,10.466553,2,1326.087453
160,4.80E-05,3,1326.087453
161,0,1,1314.787674
161,8.792186,2,1314.787674
161,1137.233529,3,1314.787674
162,0,1,1321.02589
162,6.110068,2,1321.02589
162,13.072272,3,1321.02589
163,0.041921,1,1314.577707
163,9.852919,2,1314.577707
163,841.968031,3,1314.577707
163,2.040822,4,1314.577707
164,0.236955,1,1315.375829
164,5.214311,2,1315.375829
164,0.000151,3,1315.375829
164,9.038517,4,1315.375829
165,0.337738,1,1375.098239
165,14.77251,2,1375.098239
165,0.040107,3,1375.098239
166,0.501862,1,1316.35486
166,7.976819,2,1316.35486
166,1178.245595,3,1316.35486
166,9.163461,4,1316.35486
167,0.646993,1,1307.719138
167,6.663098,2,1307.719138
167,64.050982,3,1307.719138
167,32.57909,4,1307.719138
168,0.744628,1,1328.838985
168,7.4439,2,1328.838985
168,0.000108,3,1328.838985
169,0.84794,1,1315.318317
169,9.058012,2,1315.318317
169,281.352251,3,1315.318317
169,1.670538,4,1315.318317
170,0.965339,1,1315.868169
170,9.362329,2,1315.868169
170,1180.44941,3,1315.868169
171,1.24461,1,1322.567899
171,10.600104,2,1322.567899
171,1143.714819,3,1322.567899
172,1.294941,1,1316.302268
172,4.804819,2,1316.302268
172,0.000144,3,1316.302268
172,15.135859,4,1316.302268
173,1.439634,1,1315.369454
173,6.784206,2,1315.369454
173,6.441709,3,1315.369454
173,8.528921,4,1315.369454
174,1.485596,1,1316.417237
174,5.475601,2,1316.417237
174,0.000153,3,1316.417237
174,5.825077,4,1316.417237
175,1.539874,1,1314.589146
175,4.897472,2,1314.589146
175,135.063262,3,1314.589146
175,10.172692,4,1314.589146
176,1.552596,1,1209.783441
176,11.448787,2,1209.783441
176,491.239087,3,1209.783441
176,5.62025,4,1209.783441
177,1.64455,1,1343.046741
177,10.99416,2,1343.046741
177,26.687069,3,1343.046741
178,1.931954,1,1316.32905
178,5.539024,2,1316.32905
178,60.759551,3,1316.32905
178,0.866716,4,1316.32905
179,2.033664,1,1315.761866
179,5.923156,2,1315.761866
179,8.701102,3,1315.761866
179,48.202613,4,1315.761866
180,2.239292,1,1365.319197
180,319.022354,2,1365.319197
180,4.200665,3,1365.319197
181,2.499984,1,1316.699026
181,4.957277,2,1316.699026
181,1147.220889,3,1316.699026
181,0.235813,4,1316.699026
182,2.635067,1,1314.27253
182,9.622649,2,1314.27253
182,669.835119,3,1314.27253
182,44.980596,4,1314.27253
183,2.894368,1,1334.235079
183,9.672254,2,1334.235079
183,85.468232,3,1334.235079
184,2.970633,1,1209.195274
184,0.855204,2,1209.195274
184,0.00069,3,1209.195274
184,4.948177,4,1209.195274
185,3.019911,1,1316.196932
185,5.802735,2,1316.196932
185,1153.365446,3,1316.196932
186,7.250105,0,1429.525181
186,3.128149,1,1429.525181
187,3.258009,1,1315.291436
187,5.105316,2,1315.291436
187,981.881375,3,1315.291436
187,0.783434,4,1315.291436
188,3.302858,1,1316.0068
188,5.054413,2,1316.0068
188,1014.304738,3,1316.0068
189,3.653992,1,1315.440475
189,3.864347,2,1315.440475
189,40.324935,3,1315.440475
189,17.006984,4,1315.440475
190,3.813918,1,1336.03674
190,12.96088,2,1336.03674
190,228.606128,3,1336.03674
191,3.916037,1,1315.664859
191,8.038928,2,1315.664859
191,1157.193193,3,1315.664859
192,3.947157,1,1264.659624
192,6.434648,2,1264.659624
192,9.50E-05,3,1264.659624
192,4.838027,4,1264.659624
193,4.029781,1,1316.855434
193,7.179147,2,1316.855434
193,1152.390782,3,1316.855434
194,4.142007,1,1319.065791
194,15.22262,2,1319.065791
194,1151.017341,3,1319.065791
195,4.238742,1,1322.497941
195,7.536743,2,1322.497941
195,33.112021,3,1322.497941
196,4.435928,1,1314.296688
196,2.186229,2,1314.296688
196,6.50E-05,3,1314.296688
196,5.701319,4,1314.296688
197,0.30433,0,1314.938468
197,4.482375,1,1314.938468
197,8.601878,2,1314.938468
197,1176.789523,3,1314.938468
197,7.517328,4,1314.938468
198,4.555754,1,1316.086083
198,1.490423,2,1316.086083
198,7.00E-05,3,1316.086083
198,9.387047,4,1316.086083
199,4.642168,1,1316.061995
199,16.315798,2,1316.061995
199,96.296866,3,1316.061995
200,4.67264,1,1341.61672
200,4.380037,2,1341.61672
200,5.70E-05,3,1341.61672
201,4.748786,1,1314.331054
201,1.225867,2,1314.331054
201,6.30E-05,3,1314.331054
201,4.7525,4,1314.331054
202,4.866506,1,1315.283672
202,0.897886,2,1315.283672
202,6.577234,3,1315.283672
202,2.806538,4,1315.283672
203,4.930459,1,1314.702917
203,11.418437,2,1314.702917
203,1102.74488,3,1314.702917
204,4.956214,1,1350.735181
204,13.110155,2,1350.735181
204,4.10E-05,3,1350.735181
205,5.021701,1,1392.929723
205,4.149645,2,1392.929723
205,1.211045,3,1392.929723
206,5.031134,1,1317.005592
206,3.397096,2,1317.005592
206,1106.910986,3,1317.005592
207,5.262459,1,1315.263576
207,7.144533,2,1315.263576
207,1165.223605,3,1315.263576
208,5.320411,1,1314.422553
208,4.962215,2,1314.422553
208,1159.541205,3,1314.422553
208,11.541623,4,1314.422553
209,5.350348,1,1314.845685
209,7.764094,2,1314.845685
209,1180.017043,3,1314.845685
210,5.359059,1,1328.311359
210,6.949595,2,1328.311359
210,12.416666,3,1328.311359
211,5.430961,1,1383.77278
212,5.488442,1,1322.819265
212,1.11952,2,1322.819265
212,1165.400055,3,1322.819265
213,5.536123,1,1318.336612
213,2.789181,2,1318.336612
213,756.114851,3,1318.336612
214,5.553431,1,1336.237163
214,9.123303,2,1336.237163
214,2.10E-05,3,1336.237163
215,5.599787,1,1322.786258
215,1.132274,2,1322.786258
215,5.50E-05,3,1322.786258
216,5.635202,1,1314.655397
216,2.872306,2,1314.655397
216,24.022744,3,1314.655397
216,8.530182,4,1314.655397
217,5.766405,1,1372.633785
217,2.495661,2,1372.633785
217,5.20E-05,3,1372.633785
218,5.800559,1,1315.916022
218,1.716051,2,1315.916022
218,295.043864,3,1315.916022
218,18.673206,4,1315.916022
219,5.814081,1,1319.030161
219,1.927489,2,1319.030161
219,814.435133,3,1319.030161
220,5.836664,1,1318.72561
220,7.904171,2,1318.72561
220,1150.89945,3,1318.72561
221,5.888832,1,1318.740672
221,1.300333,2,1318.740672
221,1151.800663,3,1318.740672
222,5.95745,1,1324.935469
222,3.263017,2,1324.935469
222,5.50E-05,3,1324.935469
223,6.005059,1,1315.414229
223,7.295898,2,1315.414229
223,6.532713,3,1315.414229
223,1.76128,4,1315.414229
224,6.031314,1,1211.134664
224,1.191017,2,1211.134664
224,0.00059,3,1211.134664
224,9.716565,4,1211.134664
225,6.080332,1,1320.033592
225,1.297792,2,1320.033592
225,491.218754,3,1320.033592
226,6.09564,1,1319.625237
226,9.991539,2,1319.625237
226,1171.731887,3,1319.625237
227,6.120086,1,1322.426506
227,1.860797,2,1322.426506
227,6.50E-05,3,1322.426506
228,6.208795,1,1339.188273
228,1.927413,2,1339.188273
228,5.20E-05,3,1339.188273
229,6.226835,1,1315.149633
229,1.74699,2,1315.149633
229,23.254447,3,1315.149633
229,7.447949,4,1315.149633
230,6.272455,1,1314.017543
230,1.024591,2,1314.017543
230,6.70E-05,3,1314.017543
230,11.933152,4,1314.017543
231,6.362172,1,1322.408454
231,7.461715,2,1322.408454
231,45.656436,3,1322.408454
232,6.3704,1,1315.089806
232,18.982232,2,1315.089806
232,0.037344,3,1315.089806
233,6.487422,1,1314.984261
233,1.284308,2,1314.984261
233,7.70E-05,3,1314.984261
233,7.347453,4,1314.984261
234,6.544504,1,1321.112123
234,4.542434,2,1321.112123
234,1182.776194,3,1321.112123
235,6.610013,1,1315.537853
235,2.543511,2,1315.537853
235,1183.83273,3,1315.537853
236,6.717398,1,1317.885579
236,1.412819,2,1317.885579
236,1188.801698,3,1317.885579
237,6.740391,1,1317.667942
237,5.355485,2,1317.667942
237,4.50E-05,3,1317.667942
238,6.812266,1,1315.291694
238,1.159154,2,1315.291694
238,297.295165,3,1315.291694
238,48.668526,4,1315.291694
239,6.839581,1,1318.953819
239,2.198685,2,1318.953819
239,1161.978481,3,1318.953819
240,6.854528,1,1323.849421
240,2.764702,2,1323.849421
240,6.70E-05,3,1323.849421
241,10.9499,0,1317.138093
241,6.883389,1,1317.138093
241,5.365389,2,1317.138093
241,0.000127,3,1317.138093
241,4.958312,4,1317.138093
242,6.898535,1,1316.664168
242,1.615863,2,1316.664168
242,1186.585764,3,1316.664168
243,6.998687,1,1360.030282
243,6.291835,2,1360.030282
243,3.80E-05,3,1360.030282
244,7.053471,1,1410.647682
244,1.848726,2,1410.647682
244,108.878132,3,1410.647682
245,7.069457,1,1396.645604
245,0.801635,2,1396.645604
245,6.50E-05,3,1396.645604
246,7.189779,1,1316.306519
246,4.894285,2,1316.306519
246,629.898425,3,1316.306519
247,7.294582,1,1447.810507
247,1.442387,2,1447.810507
247,6.70E-05,3,1447.810507
248,7.332035,1,1511.640879
248,2.169567,2,1511.640879
248,6.10E-05,3,1511.640879
249,7.420465,1,1318.622215
249,1.404046,2,1318.622215
249,42.605084,3,1318.622215
250,7.985239,0,1325.653026
250,7.457771,1,1325.653026
250,3.173828,2,1325.653026
250,131.37063,3,1325.653026
251,7.68234,1,1351.986168
251,11.645034,2,1351.986168
251,4.40E-05,3,1351.986168
252,7.861349,1,1318.087621
252,17.957958,2,1318.087621
252,1171.538077,3,1318.087621
253,7.98313,1,1315.832134
253,1.874279,2,1315.832134
253,8.174845,3,1315.832134
254,8.029477,1,1318.801177
254,9.617037,2,1318.801177
254,1175.030284,3,1318.801177
255,8.147132,1,1314.611139
255,1.585065,2,1314.611139
255,893.546362,3,1314.611139
256,71.376961,0,1315.969079
256,8.180212,1,1315.969079
256,3.872923,2,1315.969079
256,317.943306,3,1315.969079
256,3.389489,4,1315.969079
257,8.424468,1,1370.736929
257,5.256457,2,1370.736929
257,6.00E-05,3,1370.736929
258,8.486998,1,1325.883936
258,9.736819,2,1325.883936
258,6.30E-05,3,1325.883936
259,8.599906,1,1270.233498
259,3.590966,2,1270.233498
259,9.10E-05,3,1270.233498
259,22.930381,4,1270.233498
260,8.691916,1,1408.81762
260,6.430486,2,1408.81762
260,5.80E-05,3,1408.81762
261,8.829409,1,1317.30933
261,1.375684,2,1317.30933
261,1126.759042,3,1317.30933
262,8.906416,1,1418.204732
262,10.389446,2,1418.204732
262,1062.449427,3,1418.204732
263,2.264674,0,1325.396853
263,8.992312,1,1325.396853
263,5.535206,2,1325.396853
263,39.697812,3,1325.396853
264,9.108955,1,1363.282522
264,2.848777,2,1363.282522
264,16.111388,3,1363.282522
265,9.325451,1,1399.003228
265,17.312579,2,1399.003228
265,50.298178,3,1399.003228
266,9.410946,1,1326.293933
266,4.99052,2,1326.293933
266,17.903127,3,1326.293933
267,9.437099,1,1320.175095
267,6.746694,2,1320.175095
267,351.800369,3,1320.175095
268,9.463011,1,1335.2537
268,2.687564,2,1335.2537
268,40.565712,3,1335.2537
269,9.570746,1,1302.066651
269,8.91926,2,1302.066651
269,8.10E-05,3,1302.066651
269,7.109162,4,1302.066651
270,9.683983,1,1348.02835
270,3.961599,2,1348.02835
270,5.40E-05,3,1348.02835
271,9.835018,1,1317.020203
271,8.259247,2,1317.020203
271,433.468296,3,1317.020203
272,9.900678,1,1335.091079
272,1.908562,2,1335.091079
272,28.541652,3,1335.091079
273,10.006778,1,1320.003847
273,0.995329,2,1320.003847
273,1123.590514,3,1320.003847
274,10.457033,1,1317.00394
274,5.014034,2,1317.00394
274,9.70E-05,3,1317.00394
275,10.62212,1,1372.463938
275,1.250988,2,1372.463938
275,5.10E-05,3,1372.463938
276,10.750238,1,1315.600307
276,7.692958,2,1315.600307
276,0.000221,3,1315.600307
276,12.962799,4,1315.600307
277,10.882115,1,1352.588934
277,8.517899,2,1352.588934
